ID	TARGET	TEXT	STANCE
114	转基因食品	‘’“目前批准上市的转基因食品是安全的”——批准了哪些？依据是什么？你不说清楚人民群众会卖你的帐吗	UNKNOWN
115	转基因食品	【预告】名叫“圣女果”的小番茄被热传是转基因食品，这是真的吗？号称省油又方便清洁的不粘锅，它的涂层真的会分解有毒物质吗？断食喝果汁真的排毒吗？排出的又究竟是什么“毒”呢？今晚18点，湖南卫视《新闻大求真》将为你揭晓答案！	UNKNOWN
116	转基因食品	呵呵，都是给穷人吃。抵制转基因	UNKNOWN
117	转基因食品	还记得清朝后期中国在国外大批量进口鸦片吗，这次用转基因来毒害中国人。	UNKNOWN
118	转基因食品	崔大哥，辛苦了。为了民族吃的安全，您得罪了很多人，自己背负了很多压力。再一次感谢你做的事情。加油！	UNKNOWN
119	转基因食品	请教农业研究的朋友，美国是否已经客服了大豆锈菌病？据闻十年前，孟山都就在开发抗锈菌病转基因大豆，不知道是否已经成功？感谢，请了解的告知。	UNKNOWN
120	转基因食品	因为很多人没有最基本的生物学常识。	UNKNOWN
121	转基因食品	转基因就是转基因 没有啥阴谋论 这就是为了提高产量改良性状的 不是别有用心的人为了消灭中华民族专门制造出来的 希望反转的人 能好好想想自己为什么这么偏激[微笑]	UNKNOWN
122	转基因食品	美国有个很有影响力的社交网站，叫'妈妈反对孟山都'。他介绍哪些食品有转基因哪些没有。尤其是名牌婴儿食品，饮料，妈妈特别注意。可口可乐，麦当劳当然在黑名单里。国内还没有人设这种网站。@顾秀林的微博	UNKNOWN
123	转基因食品	想知道大家都对转基因食品怎么看？身边转基因食品多吗，认可度肿么样？如果转基因主粮（也就是平常吃的大米变成转基因大米）商业化被中国政府放开，大家会接受吗？	UNKNOWN
124	转基因食品	有时候搞不懂，为什么弄转基因，你们少挖点矿，少盖点楼。土地不就有了吗，非得把后代人，全吃成傻逼，你们就高兴了，死了怎么见祖宗，你们这群畜生不如得东西！	UNKNOWN
125	转基因食品	这位研究员他自己家人是不是每天三餐都吃转基因食品？	UNKNOWN
126	转基因食品	首先大豆，其次是玉米！都是转基因的！	UNKNOWN
127	转基因食品	【最新消息】美国农业部更新文献提示转基因风险(附原文)http://t.cn/8FeWsmu 美国的统计显示，美国农业的种子投入，从转基因商业化之前的5,463提高到2010年的16,318，翻了两番；农药投入从7,719提高到10,619，提高37.6%。就是说，转基因作物商业化不但没减少农药用量开支，反而是大幅度增加趋势。	UNKNOWN
128	转基因食品	@营养师顾中一，你这饭局怎么这么巧？这么多@崔永元 密切相关者？开小崔研讨会？我更关心毕-福-剑，你再约一局？攻击手段之拙劣，智商之低下，你每天靠转基因营养吧。丢友谊的人。	UNKNOWN
129	转基因食品	【全球转基因作物种植面积20年来首降】（实习记者 罗瑞垚）2015年，全球转基因作物的种植面积为1.797亿公顷，出现20年来的首次下降，与上年相比减少1%，主因是市场价格作用。专家称，中国转基因玉米的产业化，将对农业发展有很大促进作用 http://t.cn/RqJm7bn	UNKNOWN
130	转基因食品	崔化钠 字基因 号纯合子	UNKNOWN
131	转基因食品	【茶叶贴上“有机”标 身价翻番不愁销】随着健康理念的深入，越来越多的人们开始关注有机农产品。  所谓“有机”，即不使用化学合成的农药、化肥、激素、饲料添加剂以及转基因产品，取而代之的是有机肥、物理灭虫、人工除草等方式的健康生产。  目前，贴有“襄阳”标的有机农产品正源源不断流入	UNKNOWN
132	转基因食品	第一章 1:1 起初、崔化钠创造天地。 1:2 世界处在水深火热之中、黄金水稻只有两个转基因、而崔化钠的灵运行在水面上。 1:3 崔化钠说、要有七个、就有了七个基因、科学因此进步了3.5倍。 1:4 崔化钠觉得这些基因是不好的、就把它们定下来了。	UNKNOWN
133	转基因食品	甘肃省加强农业转基因生物安全监管 禁止生产经销转基因玉米种子发布时间：2016-03-23 07:45:53   来源：中国甘肃网--------对参加区域试验的玉米、油菜、大豆、小麦等主要农作物品种，由省种子管理局进行转基因成分检测，一经发现，立即终止试验并按照有关规定严肃处理。 http://t.cn/RqPq7GY	UNKNOWN
134	转基因食品	中国转基因揭密：从本片看，在中国非法种植转基因作物还有草莓、大番茄、圣女果、甘蔗、枸杞子、花生、花草、黄瓜、向日葵、梨、苹果、葡萄、蘑菇、香菇、苜蓿、南瓜、甘薯、土豆、人参，以及蚕、牛、羊、鸡、鱼、老鼠、昆虫、金鱼、泥鳅等转基因动物，我们已被包围！@林治波 |历史上最全...	UNKNOWN
135	转基因食品	我对转基因本没态度，看了追随你的人的歇斯底里的评论，我反转了！一个事物再怎么有前途，再怎么科学，支持的人采用语言暴力去对待建议适当谨慎的人的时候，这个事物背后就有猫腻了。转基因就是个猫腻！[笑cry]	UNKNOWN
136	转基因食品	【拜耳鲸吞孟山都巨头来了？】想当猎人的孟山都眼看成了猎物。收购瑞士杀虫剂生产商先正达遭拒，如今孟山都成了拜尔“鲸吞”的目标。德国医药与化学品巨头拜耳本周一宣布，已向全球最大的种子公司孟山都发出总价值为620亿美元现金的收购要约，由此将造就全球最大农产品供应商。http://t.cn/R5ZIr9B	UNKNOWN
137	转基因食品	回复@Lucky_Hound 对博文【人心大快！农业部因转基因坐上被告席！】的评论："转基因水稻转入的是能杀虫的BT蛋白，转基因玉米大豆含杀草的草甘膦及衍生物，这些都强致癌。转基因的工具是根癌农杆菌。中国癌症逐年高发，谁敢说与转基因泛滥没有关联？"查看原文：|人心大快！...	UNKNOWN
138	转基因食品	评论@吕永岩 的博文【转基因在全世界人人喊打，在中国也快完蛋了！】："河南东部今年将开始种植转基因小麦，他们今年免费向农民供应种子，给每个乡村书记数额不等的金钱！"查看原文：|转基因在全...	UNKNOWN
139	转基因食品	转基因欺诈触目惊心，是最大腐败！：吕永岩按语：“反转”作为对本世纪最触目惊心的跨国腐败的抵制，必将载入史册和所有字典。这个判断至于你信不信，我反正是信了。反转队伍冒着转基因围剿的炮...文字版>> http://t.cn/R5ctDAM （新浪长微博>> http://t.cn/zOXAaic）	UNKNOWN
140	转基因食品	《崔永元关于转基因食品在美国调查的片子看了》小崔的关于转基因的片子看了，（应该是老崔）做的是一个新闻专访，不是科学报道。 支持的还是支持，反对的还是反对 崔不是为了证明转基因有毒、有害，而是反应出对待转基因有不同的观点，虽然采访报道反转方面的...畅读版【http://t.cn/8sv4agU】	UNKNOWN
141	转基因食品	孟山都公司首席技术官、世界粮食奖获得者 Robert Fraley 博士，手把手教你用蔬菜做一款煎蛋饼。你学会了吗？@孟山都中国 |孟山都首席...	UNKNOWN
142	转基因食品	【国庆特别节目：圣女果究竟是不是转基因？】小番茄也就是市民们常说的圣女果，逐渐成为餐桌上的美食。不过你有没有听说过，小小个头的番茄有蹊跷？有传言说：这种小番茄是转基因产品，吃多了会致癌。难道真的是这样吗？今天，民生记者就为您解开圣女果的神秘面纱。http://t.cn/RyYAppW	UNKNOWN
143	转基因食品	有人认为习主席在挺转基因生化毒粮，完全就是歪曲理解。习主席李总理在网络全面封杀转基因推销员方是民，《纽约时报》全面报道转基因在美国的争议，习主席访美选择在《纽约时报》发表文章。充分证明习主席就是站在反转基因生化毒粮行列！认为大量进口转基因生化毒大豆发展转基因就是阳奉阴违的人在乱搞	UNKNOWN
144	转基因食品	美帝国的孟山都黑魔爪子早就伸向了我们的粮食大米小米小麦农作物水果蔬菜茶叶中草药，现在是核桃！我极少吃核桃，米国瞄准了整个中国的农业！哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈！还直接拿我们湖南的小朋友做转基因大米实验，连小白鼠都省下了！直接拿中国的孩子，和日本鬼子一样残忍！惨无人道！	UNKNOWN
145	转基因食品	想想真是怕了，生下来吃的奶粉有毒，成长过程中没有几个用的东西是检验合格的，上个学与室友相处不好还得被投毒，被砍，然后送医院结果用的药品，医疗器械有问题，最后死了送公墓还要平米几万。心好累。好好的东西为什么要转基因呢（不了解，个人看法）	UNKNOWN
146	转基因食品	http://t.cn/zRJHwn8 就应该让一部分领导和专家，吃转基因特工食品，全家都吃，吃一百年！	UNKNOWN
147	转基因食品	作为农业的监管和责任人，有全局性和素养性，不要欺上瞒下，公然蔑视国家利益和民族感情，拒绝信息公开的理由，竟然是为孟山都保守商业秘密造成滥种成灾，	UNKNOWN
148	转基因食品	英国卫报：发现草甘膦农达残留，三千箱卫生巾护垫被召回http://t.cn/RGlw38p 。因为被发现有微量草甘膦除草剂农达的残留，三千箱卫生护垫从法国和加拿大召回，意大利制造商 Corman 星期三说。因为法国杂志：60亿消费者杂志 星期二公布了11种女性卫生用品中有五种含有孟山都草甘膦除草剂农达残留。	UNKNOWN
149	转基因食品	美国顶尖科学家最新研究报告，转基因食品是否有毒？心路独舞转基因食品的安全性一直是国内的热点话题，我就曾收到过很多读者的留言和询问，因此一直想找个美国相关专家做一个深度访谈。这次去波士顿培训的途中在耶鲁大学停留看一个朋友，恰好是该领域的 http://t.cn/R5CTHwl	UNKNOWN
150	转基因食品	支持转基因，相信科学，绝对不认同愚民的猜测，更不会听小崔的胡说八道。	UNKNOWN
