ID	TARGET	TEXT
125	转基因食品	转基因绝对是个坏东西！我有大把的实证和理论证明转基因祸害无穷！但是小崔来说就太喜剧了！不是你专业的事情来瞎搀和容易出事！你把柯炳生杀了，把农大炸了也没蛋用！重庆孙书记也是农大的！小崔打算把孙书记也灭了？呵呵
126	转基因食品	总结一下，不知道对不对：1，转基因能搞，但需要严格的监管 。2 ，目前我国的监管水平达不到要求。3，转基因不是非搞不可。
127	转基因食品	王大元不懂转基因水稻生产农药和吸收农药，洛克菲勒咋整的啊？咋会叫你这样一个毫无知识的白痴当它的转基因水稻“首席科学家”？可见转基因本身就是个伪科学、假科学、反科学！转基因的“首席科学家”都不懂转基因还咋骗人啊？
128	转基因食品	要看转的是什么成分吧，不要一听转基因就谈虎色变，就好像吃药也得看是什么药，有好也有坏。天然也有自然的重组的
129	转基因食品	由于基因突变细菌会释放抗农药抗体，这就会大大提高癌症和肿瘤可能性，好比如把身体变成一个小型农药制造厂，所以转基因不能吃！
130	转基因食品	转基因食品不能吃，原因是因为转基因食品中转基因会掉落出来，和体内细菌一起成为转基因细菌，要是转的抗农药的基因，细菌就会突变的
131	转基因食品	吃这个要是能引起基因突变，X战警必定在中国出现无疑，还可以组队哟，帅爆了！
132	转基因食品	自从转基因再中国泛滥后，看看中国的变化吧！癌症、‘肿瘤、糖尿病等一些免疫系统疾病再暴增！年轻不孕的人群再暴增！！
133	转基因食品	现在吃的金龙油，在很低调的位置用很低调的字号写着，转基因.....穷B只好吃完下次买的时候注意点
134	转基因食品	转基因食品太多了，学了生物的就知道，有抗病毒的BT毒蛋白基因，还有什么蛋白酶抑制基因，病毒外壳蛋白基因，等等，这些基因导入到植物中，起到抗虫，抗病毒，或者增加某种营养成分的含量的作用，谁知道有没有副作用呢，吃着转基因整天讨论转基因，哇塞，我们居然没死诶，几十年后再看吧！
135	转基因食品	稀里糊涂的搞研究，稀里糊涂的批准种植，稀里糊涂的卖，稀里糊涂的买，稀里糊涂的吃，完了稀里糊涂的死...
136	转基因食品	发明转基因的东西人早晚会遭到报应的。没有国家的指示，你怎么能这样做呢。太不道德了吧。你自己发明的东西，你别望了你也会吃的。你不吃大米吗？你不吃豆油吗？你吃的东西都是你自己做出来的。吃坏身体活该报应。那你怪谁谁让你自己做的。自己做的就得自己吃别让旁人知
137	转基因食品	变异了的食品基因没有经过长时间与大自然的磨合，其基因性状难以稳定。它对人体基因的影响的概率也就会更大些，但这个影响不一定能马上反映出来，所以，转基因食品致病一说是不科学的。只是，未生过小孩的，或者还承担着人类繁衍生息任务的年轻人还是应当少吃或不吃更好。对不？
138	转基因食品	癌症、‘肿瘤是你国大量使用化学农药，化肥，石化，重金属冶炼等污染造成的。 年轻不孕更是你国在动物饲料，鱼饲料里面大量使用不孕激素造成的， 糖尿病是你国人吃的太多又不运动自己熬出来的， 与转基因没有任何关系。 你先搞清楚什么是转基因再说话吧
139	转基因食品	转基因有那个国家能证明它是安全食品？我没有你懂那么多，你说的也太深奥了！但作为中国人我只想说：中国人不要把中国人害了！看你名字就觉得你崇洋媚外的。如果你那么又能力，你就吃个十年转基因再来跟谈科学理论。
140	转基因食品	你怎么知道老外不吃？国外吃转基因比国内多多了。另外，你不知道的事情多了，仅仅用自己的常识去解释某些自己根本不懂的知识。我看的资料是转基因的原理、过程、作用、影响，已经懒得和你在这儿胡搅蛮缠了。就像科学家没法向野人证明科学是科学的一样，我说的你可能也不会懂。
141	转基因食品	不支持也不反对，当你查阅了大量资料，自然会对转基因有更深入和更客观的概念。普通群众在各种舆论导向中根本不可能有自己的看法，不知道该相信谁。这不是愚痴是啥？
142	转基因食品	一群专家二逼各种为转基因正言，是要让中华民族断子绝孙吗？
143	转基因食品	转基因是必由之路，将来是转基因的天下，我们已经落后了，一帮傻子还在反，后果很严重。
144	转基因食品	迟早吃得中国人全变傻子了，日本不费一枪一炮，中国人最大的敌人是自己
145	转基因食品	如果你知道拥有安全证书的转基因大米在科学意义上与非转基因大米实质等同，那么调查和曝光转基因大米非法种植是合法的，也是无耻的。这就像明知小岗村农民大包干是对的，却去揭露农民违法；这就像明知女性割礼荒诞又残忍，却去揭露躲避割礼的女性违法。你辩解你是在遵守法律，其实你不过是向愚昧低头。
146	转基因食品	当不知道不确定一种食品有害没害的时候，不去吃肯定比去吃要更安全，因为至少在经济学角度讲叫不赔不赚保本。有些人想吃我们不拦着，但你自己吃可以，别误导大众，什么叫不应该盲目抵制转基因？如果转基因好又合法为啥要暗度陈仓偷偷摸摸。五毛都拿好啊别掉了。
147	转基因食品	所言即是！一切要自然才健康。转基因的害处谁能保证没有？要不是为了所谓的利益，我们有自然的大米，为何要吃转基因！
148	转基因食品	我之所以挺关注是因为去年我大学选了个混学分的选修课，课间老师问我们知不知道有个转基因食品，大家都不知道，然后老师就给我们放了个纪录片，我当时也没啥感觉，反正能增产，也没什么，不过慢慢的这事就越来越害怕了，难道咱们选择咱们认为安全可靠的权利都没有么？
149	转基因食品	无籽西瓜是单倍体育种，有太多生物学技术在推广初期受到了人们的质疑，杂交水稻按照民众的认知不还是违反自然法则的么，没有杂交水稻，你知道国内要有多少人饿肚子么？你去比较一下人工改良品种和有机品种的各种动植物形态就知道了，靠民众观念中的“有机”还能不能养活现有人口
150	转基因食品	现在没有任何一篇科学文献证明转基因食品会对人体基因造成改变，真不知道你这个结论是怎么得到的
151	转基因食品	恰巧听到老师说到转基因香蕉的问题，外观好看的香蕉十有可能都是转基因[震惊]。转基因食品都人体基因有改变，不知和计划生育政策放宽有什么内在的联系……[衰][衰]尤其对于小孩，勿吃啊！
152	转基因食品	祝您全家父母儿女能吃上转基因产品，健康快乐的成长，但愿将来某一天您能支付高额的癌症治疗费用
153	转基因食品	815位学者占全球的比例是多少？可以忽略不计吧？学分子生物的学者多于牛毛，有几个是反对者？你根本就不懂科学研究的规律和科学质疑的范式！学者如果要反对什么，是靠论文说话的，你能给出反对者的证明转基因有害的研究论文吗？
154	转基因食品	都搞清楚了同源异源了吗？没错自然界时时刻刻是在上演基因大迁移！但是你见过狮虎豹 鸡鸭狗 牛马羊 它们之间相互基因互转没？你和大猩猩通婚试试！？转基因技术就可以做到它们之间基因互转！这逆马反自然啊啊啊！！！！  
155	转基因食品	蠢货真的太多了，这些人还真的宁可吃农药残留也不吃转基因。不打农药的转基因明显是造福农民的是，长期暴露在农药之下的农民不知道体内累积了多少突变。
